Date,Day_of_Week,Day_Num,Month,Is_Festival_Season,Item_Name,Category,Cost_Price_INR,Selling_Price_INR,Profit_Margin_PCT,Distributor_Present,Opening_Stock,Daily_Demand_Est,Quantity_Sold,Daily_Revenue_INR,Morning_Cash_INR,Optimal_Buy_Qty,Actual_Buy_Qty,Closing_Stock,Stockout_Occurred,Stockout_Reason
2025-03-10,Monday,0,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,15,21,15,150.0,4589.41,0,0,0,1,Distributor Absent
2025-03-10,Monday,0,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,8,4,4,140.0,4589.41,0,0,4,0,None
2025-03-10,Monday,0,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,1,10,10,1500.0,4589.41,25,20,11,0,Cash Constraint
2025-03-10,Monday,0,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,8,0,0.0,4589.41,19,0,0,1,Cash Constraint
2025-03-10,Monday,0,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,6,0,0.0,4589.41,0,0,0,1,Distributor Absent
2025-03-11,Tuesday,1,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,32,27,1566.0,2740.51,27,27,0,1,Unexpected Demand Spike
2025-03-11,Tuesday,1,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,27,19,570.0,2740.51,16,16,0,1,Unexpected Demand Spike
2025-03-11,Tuesday,1,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,2,16,16,224.0,2740.51,47,47,33,0,None
2025-03-11,Tuesday,1,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,29,29,290.0,2740.51,66,43,14,0,Cash Constraint
2025-03-11,Tuesday,1,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,4,8,4,140.0,2740.51,0,0,0,1,Distributor Absent
2025-03-11,Tuesday,1,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,11,7,7,1050.0,2740.51,0,0,4,0,None
2025-03-11,Tuesday,1,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,4,0,0.0,2740.51,0,0,0,1,Distributor Absent
2025-03-11,Tuesday,1,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,2,0,0.0,2740.51,0,0,0,1,Distributor Absent
2025-03-12,Wednesday,2,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,31,27,1566.0,2640.15,27,27,0,1,Unexpected Demand Spike
2025-03-12,Wednesday,2,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,20,19,570.0,2640.15,19,19,0,1,Unexpected Demand Spike
2025-03-12,Wednesday,2,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,33,23,23,322.0,2640.15,0,0,10,0,None
2025-03-12,Wednesday,2,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,14,22,14,140.0,2640.15,0,0,0,1,Distributor Absent
2025-03-12,Wednesday,2,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,8,8,280.0,2640.15,38,27,19,0,Cash Constraint
2025-03-12,Wednesday,2,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,4,8,4,600.0,2640.15,0,0,0,1,Distributor Absent
2025-03-12,Wednesday,2,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,2640.15,0,0,0,1,Distributor Absent
2025-03-12,Wednesday,2,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,4,0,0.0,2640.15,13,0,0,1,Cash Constraint
2025-03-13,Thursday,3,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,29,29,1682.0,3698.08,30,30,1,0,None
2025-03-13,Thursday,3,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,24,21,630.0,3698.08,21,21,0,1,Unexpected Demand Spike
2025-03-13,Thursday,3,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,10,14,10,140.0,3698.08,0,0,0,1,Distributor Absent
2025-03-13,Thursday,3,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,25,0,0.0,3698.08,0,0,0,1,Distributor Absent
2025-03-13,Thursday,3,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,19,4,4,140.0,3698.08,0,0,15,0,None
2025-03-13,Thursday,3,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,12,11,1650.0,3698.08,38,11,0,1,Cash Constraint
2025-03-13,Thursday,3,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,13,5,140.0,3698.08,29,5,0,1,Cash Constraint
2025-03-13,Thursday,3,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,3698.08,0,0,0,1,Distributor Absent
2025-03-14,Friday,4,3,1,Milk_1L,Dairy,52.0,58.0,10.34,1,1,30,30,1740.0,2427.2,37,37,8,0,None
2025-03-14,Friday,4,3,1,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,24,20,600.0,2427.2,27,20,0,1,Unexpected Demand Spike
2025-03-14,Friday,4,3,1,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,20,0,0.0,2427.2,92,0,0,1,Cash Constraint
2025-03-14,Friday,4,3,1,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,22,0,0.0,2427.2,123,0,0,1,Cash Constraint
2025-03-14,Friday,4,3,1,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,15,12,12,420.0,2427.2,0,0,3,0,None
2025-03-14,Friday,4,3,1,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,11,0,0.0,2427.2,0,0,0,1,Distributor Absent
2025-03-14,Friday,4,3,1,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,10,0,0.0,2427.2,0,0,0,1,Distributor Absent
2025-03-14,Friday,4,3,1,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,7,0,0.0,2427.2,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,Milk_1L,Dairy,52.0,58.0,10.34,1,8,47,47,2726.0,4329.1,42,42,3,0,None
2025-03-15,Saturday,5,3,1,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,25,25,750.0,4329.1,36,36,11,0,None
2025-03-15,Saturday,5,3,1,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,26,0,0.0,4329.1,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,36,0,0.0,4329.1,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,3,12,3,105.0,4329.1,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,14,0,0.0,4329.1,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,9,0,0.0,4329.1,0,0,0,1,Distributor Absent
2025-03-15,Saturday,5,3,1,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,12,12,900.0,4329.1,32,19,7,0,Cash Constraint
2025-03-16,Sunday,6,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,3,23,23,1334.0,3810.23,32,32,12,0,None
2025-03-16,Sunday,6,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,11,19,19,570.0,3810.23,14,14,6,0,None
2025-03-16,Sunday,6,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,22,0,0.0,3810.23,0,0,0,1,Distributor Absent
2025-03-16,Sunday,6,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,27,0,0.0,3810.23,0,0,0,1,Distributor Absent
2025-03-16,Sunday,6,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,0,6,0,0.0,3810.23,0,0,0,1,Distributor Absent
2025-03-16,Sunday,6,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,5,0,0.0,3810.23,0,0,0,1,Distributor Absent
2025-03-16,Sunday,6,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,3810.23,0,0,0,1,Distributor Absent
2025-03-16,Sunday,6,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,7,6,6,450.0,3810.23,0,0,1,0,None
2025-03-17,Monday,0,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,12,23,23,1334.0,2500.16,15,15,4,0,None
2025-03-17,Monday,0,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,6,20,19,570.0,2500.16,13,13,0,1,Unexpected Demand Spike
2025-03-17,Monday,0,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,16,0,0.0,2500.16,0,0,0,1,Distributor Absent
2025-03-17,Monday,0,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,22,0,0.0,2500.16,0,0,0,1,Distributor Absent
2025-03-17,Monday,0,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,0,5,0,0.0,2500.16,0,0,0,1,Distributor Absent
2025-03-17,Monday,0,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,10,10,1500.0,2500.16,26,10,0,0,Cash Constraint
2025-03-17,Monday,0,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,6,2,56.0,2500.16,19,2,0,1,Cash Constraint
2025-03-17,Monday,0,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,1,8,1,75.0,2500.16,0,0,0,1,Distributor Absent
2025-03-18,Tuesday,1,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,4,28,27,1566.0,4100.13,23,23,0,1,Unexpected Demand Spike
2025-03-18,Tuesday,1,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,20,19,570.0,4100.13,19,19,0,1,Unexpected Demand Spike
2025-03-18,Tuesday,1,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,16,16,224.0,4100.13,49,49,33,0,None
2025-03-18,Tuesday,1,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,23,23,230.0,4100.13,66,66,43,0,None
2025-03-18,Tuesday,1,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,0,8,0,0.0,4100.13,0,0,0,1,Distributor Absent
2025-03-18,Tuesday,1,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,11,0,0.0,4100.13,0,0,0,1,Distributor Absent
2025-03-18,Tuesday,1,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,4100.13,0,0,0,1,Distributor Absent
2025-03-18,Tuesday,1,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,4,0,0.0,4100.13,0,0,0,1,Distributor Absent
2025-03-19,Wednesday,2,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,18,18,1044.0,2546.97,27,27,9,0,None
2025-03-19,Wednesday,2,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,13,13,390.0,2546.97,19,19,6,0,None
2025-03-19,Wednesday,2,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,33,15,15,210.0,2546.97,0,0,18,0,None
2025-03-19,Wednesday,2,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,43,30,30,300.0,2546.97,0,0,13,0,None
2025-03-19,Wednesday,2,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,4,4,140.0,2546.97,38,23,19,0,Cash Constraint
2025-03-19,Wednesday,2,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,6,0,0.0,2546.97,0,0,0,1,Distributor Absent
2025-03-19,Wednesday,2,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,9,0,0.0,2546.97,0,0,0,1,Distributor Absent
2025-03-19,Wednesday,2,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,4,0,0.0,2546.97,13,0,0,1,Cash Constraint
2025-03-20,Thursday,3,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,9,30,30,1740.0,1631.98,21,21,0,0,None
2025-03-20,Thursday,3,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,6,23,21,630.0,1631.98,15,15,0,1,Unexpected Demand Spike
2025-03-20,Thursday,3,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,18,16,16,224.0,1631.98,0,0,2,0,None
2025-03-20,Thursday,3,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,13,17,13,130.0,1631.98,0,0,0,1,Distributor Absent
2025-03-20,Thursday,3,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,19,5,5,175.0,1631.98,0,0,14,0,None
2025-03-20,Thursday,3,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,8,1,150.0,1631.98,38,1,0,1,Cash Constraint
2025-03-20,Thursday,3,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,5,1,28.0,1631.98,29,1,0,1,Cash Constraint
2025-03-20,Thursday,3,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,6,0,0.0,1631.98,0,0,0,1,Distributor Absent
2025-03-21,Friday,4,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,30,27,1566.0,3092.63,27,27,0,1,Unexpected Demand Spike
2025-03-21,Friday,4,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,17,17,510.0,3092.63,19,19,2,0,None
2025-03-21,Friday,4,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,2,23,23,322.0,3092.63,64,64,43,0,None
2025-03-21,Friday,4,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,21,21,210.0,3092.63,88,52,31,0,Cash Constraint
2025-03-21,Friday,4,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,14,6,6,210.0,3092.63,0,0,8,0,None
2025-03-21,Friday,4,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,5,0,0.0,3092.63,0,0,0,1,Distributor Absent
2025-03-21,Friday,4,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,4,0,0.0,3092.63,0,0,0,1,Distributor Absent
2025-03-21,Friday,4,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,3092.63,0,0,0,1,Distributor Absent
2025-03-22,Saturday,5,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,35,35,2030.0,2172.89,35,35,0,0,None
2025-03-22,Saturday,5,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,2,20,16,480.0,2172.89,23,14,0,1,Unexpected Demand Spike
2025-03-22,Saturday,5,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,43,22,22,308.0,2172.89,0,0,21,0,None
2025-03-22,Saturday,5,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,31,32,31,310.0,2172.89,0,0,0,1,Distributor Absent
2025-03-22,Saturday,5,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,8,7,7,245.0,2172.89,0,0,1,0,None
2025-03-22,Saturday,5,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,7,0,0.0,2172.89,0,0,0,1,Distributor Absent
2025-03-22,Saturday,5,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,9,0,0.0,2172.89,0,0,0,1,Distributor Absent
2025-03-22,Saturday,5,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,1,0,0.0,2172.89,22,0,0,1,Cash Constraint
2025-03-23,Sunday,6,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,47,35,2030.0,3274.84,35,35,0,1,Unexpected Demand Spike
2025-03-23,Sunday,6,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,32,25,750.0,3274.84,25,25,0,1,Unexpected Demand Spike
2025-03-23,Sunday,6,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,21,15,15,210.0,3274.84,0,0,6,0,None
2025-03-23,Sunday,6,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,27,0,0.0,3274.84,0,0,0,1,Distributor Absent
2025-03-23,Sunday,6,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,1,2,1,35.0,3274.84,0,0,0,1,Distributor Absent
2025-03-23,Sunday,6,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,9,0,0.0,3274.84,0,0,0,1,Distributor Absent
2025-03-23,Sunday,6,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,3274.84,0,0,0,1,Distributor Absent
2025-03-23,Sunday,6,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,5,0,0.0,3274.84,0,0,0,1,Distributor Absent
2025-03-24,Monday,0,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,25,25,1450.0,1966.31,27,27,2,0,None
2025-03-24,Monday,0,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,20,19,570.0,1966.31,19,19,0,1,Unexpected Demand Spike
2025-03-24,Monday,0,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,6,20,6,84.0,1966.31,0,0,0,1,Distributor Absent
2025-03-24,Monday,0,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,18,0,0.0,1966.31,0,0,0,1,Distributor Absent
2025-03-24,Monday,0,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,0,5,0,0.0,1966.31,0,0,0,1,Distributor Absent
2025-03-24,Monday,0,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,6,0,0.0,1966.31,26,0,0,1,Cash Constraint
2025-03-24,Monday,0,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,8,3,84.0,1966.31,19,3,0,1,Cash Constraint
2025-03-24,Monday,0,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,1966.31,0,0,0,1,Distributor Absent
2025-03-25,Tuesday,1,3,1,Milk_1L,Dairy,52.0,58.0,10.34,1,2,32,32,1856.0,2993.6,36,36,6,0,None
2025-03-25,Tuesday,1,3,1,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,28,27,810.0,2993.6,27,27,0,1,Unexpected Demand Spike
2025-03-25,Tuesday,1,3,1,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,23,23,322.0,2993.6,69,37,14,0,Cash Constraint
2025-03-25,Tuesday,1,3,1,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,24,0,0.0,2993.6,92,0,0,1,Cash Constraint
2025-03-25,Tuesday,1,3,1,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,0,6,0,0.0,2993.6,0,0,0,1,Distributor Absent
2025-03-25,Tuesday,1,3,1,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,8,0,0.0,2993.6,0,0,0,1,Distributor Absent
2025-03-25,Tuesday,1,3,1,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,10,0,0.0,2993.6,0,0,0,1,Distributor Absent
2025-03-25,Tuesday,1,3,1,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,7,0,0.0,2993.6,0,0,0,1,Distributor Absent
2025-03-26,Wednesday,2,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,6,32,27,1566.0,2878.14,21,21,0,1,Unexpected Demand Spike
2025-03-26,Wednesday,2,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,17,17,510.0,2878.14,19,19,2,0,None
2025-03-26,Wednesday,2,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,14,17,14,196.0,2878.14,0,0,0,1,Distributor Absent
2025-03-26,Wednesday,2,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,18,0,0.0,2878.14,0,0,0,1,Distributor Absent
2025-03-26,Wednesday,2,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,2,2,70.0,2878.14,38,38,36,0,None
2025-03-26,Wednesday,2,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,5,0,0.0,2878.14,0,0,0,1,Distributor Absent
2025-03-26,Wednesday,2,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,3,0,0.0,2878.14,0,0,0,1,Distributor Absent
2025-03-26,Wednesday,2,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,4,3,225.0,2878.14,13,3,0,1,Cash Constraint
2025-03-27,Thursday,3,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,35,30,1740.0,3675.9,30,30,0,1,Unexpected Demand Spike
2025-03-27,Thursday,3,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,2,17,17,510.0,3675.9,19,19,4,0,None
2025-03-27,Thursday,3,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,17,0,0.0,3675.9,0,0,0,1,Distributor Absent
2025-03-27,Thursday,3,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,23,0,0.0,3675.9,0,0,0,1,Distributor Absent
2025-03-27,Thursday,3,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,36,8,8,280.0,3675.9,0,0,28,0,None
2025-03-27,Thursday,3,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,13,12,1800.0,3675.9,38,12,0,1,Cash Constraint
2025-03-27,Thursday,3,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,6,0,0.0,3675.9,29,0,0,1,Cash Constraint
2025-03-27,Thursday,3,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,7,0,0.0,3675.9,0,0,0,1,Distributor Absent
2025-03-28,Friday,4,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,29,27,1566.0,2048.77,27,27,0,1,Unexpected Demand Spike
2025-03-28,Friday,4,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,4,19,19,570.0,2048.77,15,15,0,0,None
2025-03-28,Friday,4,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,19,19,266.0,2048.77,66,22,3,0,Cash Constraint
2025-03-28,Friday,4,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,21,0,0.0,2048.77,88,0,0,1,Cash Constraint
2025-03-28,Friday,4,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,28,7,7,245.0,2048.77,0,0,21,0,None
2025-03-28,Friday,4,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,6,0,0.0,2048.77,0,0,0,1,Distributor Absent
2025-03-28,Friday,4,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,9,0,0.0,2048.77,0,0,0,1,Distributor Absent
2025-03-28,Friday,4,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,1,0,0.0,2048.77,0,0,0,1,Distributor Absent
2025-03-29,Saturday,5,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,28,28,1624.0,1664.11,35,32,4,0,None
2025-03-29,Saturday,5,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,22,0,0.0,1664.11,25,0,0,1,Unexpected Demand Spike
2025-03-29,Saturday,5,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,3,22,3,42.0,1664.11,0,0,0,1,Distributor Absent
2025-03-29,Saturday,5,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,22,0,0.0,1664.11,0,0,0,1,Distributor Absent
2025-03-29,Saturday,5,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,21,11,11,385.0,1664.11,0,0,10,0,None
2025-03-29,Saturday,5,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,13,0,0.0,1664.11,0,0,0,1,Distributor Absent
2025-03-29,Saturday,5,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,12,0,0.0,1664.11,0,0,0,1,Distributor Absent
2025-03-29,Saturday,5,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,5,0,0.0,1664.11,22,0,0,1,Cash Constraint
2025-03-30,Sunday,6,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,4,27,27,1566.0,3490.44,31,31,8,0,None
2025-03-30,Sunday,6,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,19,19,570.0,3490.44,25,25,6,0,None
2025-03-30,Sunday,6,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,19,0,0.0,3490.44,0,0,0,1,Distributor Absent
2025-03-30,Sunday,6,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,25,0,0.0,3490.44,0,0,0,1,Distributor Absent
2025-03-30,Sunday,6,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,10,5,5,175.0,3490.44,0,0,5,0,None
2025-03-30,Sunday,6,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,11,0,0.0,3490.44,0,0,0,1,Distributor Absent
2025-03-30,Sunday,6,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,3490.44,0,0,0,1,Distributor Absent
2025-03-30,Sunday,6,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,11,0,0.0,3490.44,0,0,0,1,Distributor Absent
2025-03-31,Monday,0,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,8,34,27,1566.0,3542.73,19,19,0,1,Unexpected Demand Spike
2025-03-31,Monday,0,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,6,27,19,570.0,3542.73,13,13,0,1,Unexpected Demand Spike
2025-03-31,Monday,0,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,15,0,0.0,3542.73,0,0,0,1,Distributor Absent
2025-03-31,Monday,0,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,19,0,0.0,3542.73,0,0,0,1,Distributor Absent
2025-03-31,Monday,0,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,5,3,3,105.0,3542.73,0,0,2,0,None
2025-03-31,Monday,0,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,4,4,600.0,3542.73,26,16,12,0,Cash Constraint
2025-03-31,Monday,0,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,6,3,84.0,3542.73,19,3,0,1,Cash Constraint
2025-03-31,Monday,0,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,8,0,0.0,3542.73,0,0,0,1,Distributor Absent
2025-04-01,Tuesday,1,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,20,20,1160.0,4105.72,27,27,7,0,None
2025-04-01,Tuesday,1,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,26,19,570.0,4105.72,19,19,0,1,Unexpected Demand Spike
2025-04-01,Tuesday,1,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,18,18,252.0,4105.72,49,49,31,0,None
2025-04-01,Tuesday,1,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,21,21,210.0,4105.72,66,66,45,0,None
2025-04-01,Tuesday,1,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,2,4,2,70.0,4105.72,0,0,0,1,Distributor Absent
2025-04-01,Tuesday,1,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,12,9,9,1350.0,4105.72,0,0,3,0,None
